Series_reference,Period,Data_value,Series_title_1
CPIM.SE9014,2013.09,974.455297,Non-alcoholic beverages
CPIM.SE9014,2013.1,972.952667,Non-alcoholic beverages
CPIM.SE9014,2013.11,987.227648,Non-alcoholic beverages
CPIM.SE9014,2013.12,966.942149,Non-alcoholic beverages
CPIM.SE9014,2014.01,981.21713,Non-alcoholic beverages
CPIM.SE9014,2014.02,987.978963,Non-alcoholic beverages
CPIM.SE9014,2014.03,990.232908,Non-alcoholic beverages
CPIM.SE9014,2014.04,981.968445,Non-alcoholic beverages
CPIM.SE9014,2014.05,984.222389,Non-alcoholic beverages
CPIM.SE9014,2014.06,974.455297,Non-alcoholic beverages
CPIM.SE9014,2014.07,976.709241,Non-alcoholic beverages
CPIM.SE9014,2014.08,996.243426,Non-alcoholic beverages
CPIM.SE9014,2014.09,1002.253944,Non-alcoholic beverages
CPIM.SE9014,2014.1,981.968445,Non-alcoholic beverages
CPIM.SE9014,2014.11,979.7145,Non-alcoholic beverages
CPIM.SE9014,2014.12,995.492111,Non-alcoholic beverages
CPIM.SE9014,2015.01,991.735537,Non-alcoholic beverages
CPIM.SE9014,2015.02,1002.253944,Non-alcoholic beverages
CPIM.SE9014,2015.03,996.243426,Non-alcoholic beverages
CPIM.SE9014,2015.04,999.248685,Non-alcoholic beverages
CPIM.SE9014,2015.05,1008.264463,Non-alcoholic beverages
CPIM.SE9014,2015.06,1014.274981,Non-alcoholic beverages
CPIM.SE9014,2015.07,1015.026296,Non-alcoholic beverages
CPIM.SE9014,2015.08,1005.259204,Non-alcoholic beverages
CPIM.SE9014,2015.09,999.248685,Non-alcoholic beverages
CPIM.SE9014,2015.1,1001.50263,Non-alcoholic beverages
CPIM.SE9014,2015.11,1007.513148,Non-alcoholic beverages
CPIM.SE9014,2015.12,972.952667,Non-alcoholic beverages
CPIM.SE9014,2016.01,993.989482,Non-alcoholic beverages
CPIM.SE9014,2016.02,987.227648,Non-alcoholic beverages
CPIM.SE9014,2016.03,1006.010518,Non-alcoholic beverages
CPIM.SE9014,2016.04,1003.756574,Non-alcoholic beverages
CPIM.SE9014,2016.05,991.735537,Non-alcoholic beverages
CPIM.SE9014,2016.06,996.243426,Non-alcoholic beverages
CPIM.SE9014,2016.07,987.227648,Non-alcoholic beverages
CPIM.SE9014,2016.08,1005.259204,Non-alcoholic beverages
CPIM.SE9014,2016.09,1003.756574,Non-alcoholic beverages
CPIM.SE9014,2016.1,991.735537,Non-alcoholic beverages
CPIM.SE9014,2016.11,998.49737,Non-alcoholic beverages
CPIM.SE9014,2016.12,967.693464,Non-alcoholic beverages
CPIM.SE9014,2017.01,1002.253944,Non-alcoholic beverages
CPIM.SE9014,2017.02,1003.756574,Non-alcoholic beverages
CPIM.SE9014,2017.03,999.248685,Non-alcoholic beverages
CPIM.SE9014,2017.04,972.201352,Non-alcoholic beverages
CPIM.SE9014,2017.05,981.968445,Non-alcoholic beverages
CPIM.SE9014,2017.06,1000,Non-alcoholic beverages
CPIM.SE9014,2017.07,1003.005259,Non-alcoholic beverages
CPIM.SE9014,2017.08,990.984222,Non-alcoholic beverages
CPIM.SE9014,2017.09,1013.523666,Non-alcoholic beverages
CPIM.SE9014,2017.1,1013.523666,Non-alcoholic beverages
CPIM.SE9014,2017.11,1007.513148,Non-alcoholic beverages
CPIM.SE9014,2017.12,987.978963,Non-alcoholic beverages
CPIM.SE9014,2018.01,1000,Non-alcoholic beverages
CPIM.SE9014,2018.02,1005,Non-alcoholic beverages
CPIM.SE9014,2018.03,1005,Non-alcoholic beverages
CPIM.SE9014,2018.04,1016,Non-alcoholic beverages
CPIM.SE9014,2018.05,1027,Non-alcoholic beverages
CPIM.SE9014,2018.06,1025,Non-alcoholic beverages
CPIM.SE9014,2018.07,1043,Non-alcoholic beverages
CPIM.SE9014,2018.08,1023,Non-alcoholic beverages
CPIM.SE9014,2018.09,1027,Non-alcoholic beverages
CPIM.SE9014,2018.1,1024,Non-alcoholic beverages
CPIM.SE9014,2018.11,1012,Non-alcoholic beverages
CPIM.SE9014,2018.12,986,Non-alcoholic beverages
CPIM.SE9014,2019.01,991,Non-alcoholic beverages
CPIM.SE9014,2019.02,1032,Non-alcoholic beverages
CPIM.SE9014,2019.03,1026,Non-alcoholic beverages
CPIM.SE9014,2019.04,1020,Non-alcoholic beverages
CPIM.SE9014,2019.05,1034,Non-alcoholic beverages
CPIM.SE9014,2019.06,1017,Non-alcoholic beverages
CPIM.SE9014,2019.07,1032,Non-alcoholic beverages
CPIM.SE9014,2019.08,1035,Non-alcoholic beverages
CPIM.SE9014,2019.09,1047,Non-alcoholic beverages
CPIM.SE9014,2019.1,1052,Non-alcoholic beverages
CPIM.SE9014,2019.11,1022,Non-alcoholic beverages
CPIM.SE9014,2019.12,1005,Non-alcoholic beverages
CPIM.SE9014,2020.01,1044,Non-alcoholic beverages
CPIM.SE9014,2020.02,1027,Non-alcoholic beverages
CPIM.SE9014,2020.03,1042,Non-alcoholic beverages
CPIM.SE901401,1999.06,755.180353,"Coffee, tea and other hot drinks"
CPIM.SE901401,1999.07,771.297007,"Coffee, tea and other hot drinks"
CPIM.SE901401,1999.08,753.645434,"Coffee, tea and other hot drinks"
CPIM.SE901401,1999.09,775.901765,"Coffee, tea and other hot drinks"
CPIM.SE901401,1999.1,759.785111,"Coffee, tea and other hot drinks"
CPIM.SE901401,1999.11,783.576362,"Coffee, tea and other hot drinks"
CPIM.SE901401,1999.12,768.994628,"Coffee, tea and other hot drinks"
CPIM.SE901401,2000.01,779.739064,"Coffee, tea and other hot drinks"
CPIM.SE901401,2000.02,786.646201,"Coffee, tea and other hot drinks"
CPIM.SE901401,2000.03,782.041443,"Coffee, tea and other hot drinks"
CPIM.SE901401,2000.04,781.273983,"Coffee, tea and other hot drinks"
CPIM.SE901401,2000.05,769.762088,"Coffee, tea and other hot drinks"
CPIM.SE901401,2000.06,757.482732,"Coffee, tea and other hot drinks"
CPIM.SE901401,2000.07,753.645434,"Coffee, tea and other hot drinks"
CPIM.SE901401,2000.08,742.900998,"Coffee, tea and other hot drinks"
CPIM.SE901401,2000.09,751.343054,"Coffee, tea and other hot drinks"
CPIM.SE901401,2000.1,750.575595,"Coffee, tea and other hot drinks"
CPIM.SE901401,2000.11,765.157329,"Coffee, tea and other hot drinks"
CPIM.SE901401,2000.12,762.08749,"Coffee, tea and other hot drinks"
CPIM.SE901401,2001.01,773.599386,"Coffee, tea and other hot drinks"
CPIM.SE901401,2001.02,774.366846,"Coffee, tea and other hot drinks"
CPIM.SE901401,2001.03,732.924022,"Coffee, tea and other hot drinks"
CPIM.SE901401,2001.04,750.575595,"Coffee, tea and other hot drinks"
CPIM.SE901401,2001.05,762.85495,"Coffee, tea and other hot drinks"
CPIM.SE901401,2001.06,780.506523,"Coffee, tea and other hot drinks"
CPIM.SE901401,2001.07,772.064467,"Coffee, tea and other hot drinks"
CPIM.SE901401,2001.08,754.412893,"Coffee, tea and other hot drinks"
CPIM.SE901401,2001.09,749.808135,"Coffee, tea and other hot drinks"
CPIM.SE901401,2001.1,765.924789,"Coffee, tea and other hot drinks"
CPIM.SE901401,2001.11,762.85495,"Coffee, tea and other hot drinks"
CPIM.SE901401,2001.12,746.738296,"Coffee, tea and other hot drinks"
CPIM.SE901401,2002.01,787.413661,"Coffee, tea and other hot drinks"
CPIM.SE901401,2002.02,764.38987,"Coffee, tea and other hot drinks"
CPIM.SE901401,2002.03,765.157329,"Coffee, tea and other hot drinks"
CPIM.SE901401,2002.04,759.785111,"Coffee, tea and other hot drinks"
CPIM.SE901401,2002.05,756.715272,"Coffee, tea and other hot drinks"
CPIM.SE901401,2002.06,740.598619,"Coffee, tea and other hot drinks"
CPIM.SE901401,2002.07,740.598619,"Coffee, tea and other hot drinks"
CPIM.SE901401,2002.08,759.785111,"Coffee, tea and other hot drinks"
CPIM.SE901401,2002.09,769.762088,"Coffee, tea and other hot drinks"
CPIM.SE901401,2002.1,780.506523,"Coffee, tea and other hot drinks"
CPIM.SE901401,2002.11,787.413661,"Coffee, tea and other hot drinks"
CPIM.SE901401,2002.12,748.273216,"Coffee, tea and other hot drinks"
CPIM.SE901401,2003.01,767.459708,"Coffee, tea and other hot drinks"
CPIM.SE901401,2003.02,765.924789,"Coffee, tea and other hot drinks"
CPIM.SE901401,2003.03,747.505756,"Coffee, tea and other hot drinks"
CPIM.SE901401,2003.04,739.063699,"Coffee, tea and other hot drinks"
CPIM.SE901401,2003.05,750.575595,"Coffee, tea and other hot drinks"
CPIM.SE901401,2003.06,788.18112,"Coffee, tea and other hot drinks"
CPIM.SE901401,2003.07,779.739064,"Coffee, tea and other hot drinks"
CPIM.SE901401,2003.08,788.94858,"Coffee, tea and other hot drinks"
CPIM.SE901401,2003.09,793.553338,"Coffee, tea and other hot drinks"
CPIM.SE901401,2003.1,773.599386,"Coffee, tea and other hot drinks"
CPIM.SE901401,2003.11,785.878741,"Coffee, tea and other hot drinks"
CPIM.SE901401,2003.12,792.785879,"Coffee, tea and other hot drinks"
CPIM.SE901401,2004.01,778.971604,"Coffee, tea and other hot drinks"
CPIM.SE901401,2004.02,796.623177,"Coffee, tea and other hot drinks"
CPIM.SE901401,2004.03,743.668457,"Coffee, tea and other hot drinks"
CPIM.SE901401,2004.04,744.435917,"Coffee, tea and other hot drinks"
CPIM.SE901401,2004.05,782.041443,"Coffee, tea and other hot drinks"
CPIM.SE901401,2004.06,789.71604,"Coffee, tea and other hot drinks"
CPIM.SE901401,2004.07,758.250192,"Coffee, tea and other hot drinks"
CPIM.SE901401,2004.08,791.250959,"Coffee, tea and other hot drinks"
CPIM.SE901401,2004.09,765.157329,"Coffee, tea and other hot drinks"
CPIM.SE901401,2004.1,773.599386,"Coffee, tea and other hot drinks"
CPIM.SE901401,2004.11,771.297007,"Coffee, tea and other hot drinks"
CPIM.SE901401,2004.12,759.017652,"Coffee, tea and other hot drinks"
CPIM.SE901401,2005.01,779.739064,"Coffee, tea and other hot drinks"
CPIM.SE901401,2005.02,741.366078,"Coffee, tea and other hot drinks"
CPIM.SE901401,2005.03,745.203377,"Coffee, tea and other hot drinks"
CPIM.SE901401,2005.04,753.645434,"Coffee, tea and other hot drinks"
CPIM.SE901401,2005.05,794.320798,"Coffee, tea and other hot drinks"
CPIM.SE901401,2005.06,755.180353,"Coffee, tea and other hot drinks"
CPIM.SE901401,2005.07,761.320031,"Coffee, tea and other hot drinks"
CPIM.SE901401,2005.08,748.273216,"Coffee, tea and other hot drinks"
CPIM.SE901401,2005.09,772.831926,"Coffee, tea and other hot drinks"
CPIM.SE901401,2005.1,778.971604,"Coffee, tea and other hot drinks"
CPIM.SE901401,2005.11,787.413661,"Coffee, tea and other hot drinks"
CPIM.SE901401,2005.12,793.553338,"Coffee, tea and other hot drinks"
CPIM.SE901401,2006.01,818.112049,"Coffee, tea and other hot drinks"
CPIM.SE901401,2006.02,781.273983,"Coffee, tea and other hot drinks"
CPIM.SE901401,2006.03,814.274751,"Coffee, tea and other hot drinks"
CPIM.SE901401,2006.04,801.227936,"Coffee, tea and other hot drinks"
CPIM.SE901401,2006.05,765.924789,"Coffee, tea and other hot drinks"
CPIM.SE901401,2006.06,767.459708,"Coffee, tea and other hot drinks"
CPIM.SE901401,2006.07,793.553338,"Coffee, tea and other hot drinks"
CPIM.SE901401,2006.08,778.204144,"Coffee, tea and other hot drinks"
CPIM.SE901401,2006.09,776.669225,"Coffee, tea and other hot drinks"
CPIM.SE901401,2006.1,763.62241,"Coffee, tea and other hot drinks"
CPIM.SE901401,2006.11,784.343822,"Coffee, tea and other hot drinks"
CPIM.SE901401,2006.12,765.157329,"Coffee, tea and other hot drinks"
CPIM.SE901401,2007.01,778.204144,"Coffee, tea and other hot drinks"
CPIM.SE901401,2007.02,785.878741,"Coffee, tea and other hot drinks"
CPIM.SE901401,2007.03,765.157329,"Coffee, tea and other hot drinks"
CPIM.SE901401,2007.04,801.227936,"Coffee, tea and other hot drinks"
CPIM.SE901401,2007.05,793.553338,"Coffee, tea and other hot drinks"
CPIM.SE901401,2007.06,785.111282,"Coffee, tea and other hot drinks"
CPIM.SE901401,2007.07,765.157329,"Coffee, tea and other hot drinks"
CPIM.SE901401,2007.08,761.320031,"Coffee, tea and other hot drinks"
CPIM.SE901401,2007.09,777.436685,"Coffee, tea and other hot drinks"
CPIM.SE901401,2007.1,815.80967,"Coffee, tea and other hot drinks"
CPIM.SE901401,2007.11,803.530315,"Coffee, tea and other hot drinks"
CPIM.SE901401,2007.12,808.135073,"Coffee, tea and other hot drinks"
CPIM.SE901401,2008.01,809.669992,"Coffee, tea and other hot drinks"
CPIM.SE901401,2008.02,841.9033,"Coffee, tea and other hot drinks"
CPIM.SE901401,2008.03,836.531082,"Coffee, tea and other hot drinks"
CPIM.SE901401,2008.04,835.763622,"Coffee, tea and other hot drinks"
CPIM.SE901401,2008.05,864.927091,"Coffee, tea and other hot drinks"
CPIM.SE901401,2008.06,856.485034,"Coffee, tea and other hot drinks"
CPIM.SE901401,2008.07,858.787414,"Coffee, tea and other hot drinks"
CPIM.SE901401,2008.08,841.13584,"Coffee, tea and other hot drinks"
CPIM.SE901401,2008.09,857.252494,"Coffee, tea and other hot drinks"
CPIM.SE901401,2008.1,865.694551,"Coffee, tea and other hot drinks"
CPIM.SE901401,2008.11,902.532617,"Coffee, tea and other hot drinks"
CPIM.SE901401,2008.12,897.160399,"Coffee, tea and other hot drinks"
CPIM.SE901401,2009.01,904.067536,"Coffee, tea and other hot drinks"
CPIM.SE901401,2009.02,905.602456,"Coffee, tea and other hot drinks"
CPIM.SE901401,2009.03,962.394474,"Coffee, tea and other hot drinks"
CPIM.SE901401,2009.04,950.115119,"Coffee, tea and other hot drinks"
CPIM.SE901401,2009.05,960.859555,"Coffee, tea and other hot drinks"
CPIM.SE901401,2009.06,960.859555,"Coffee, tea and other hot drinks"
CPIM.SE901401,2009.07,922.48657,"Coffee, tea and other hot drinks"
CPIM.SE901401,2009.08,929.393707,"Coffee, tea and other hot drinks"
CPIM.SE901401,2009.09,960.092095,"Coffee, tea and other hot drinks"
CPIM.SE901401,2009.1,961.627015,"Coffee, tea and other hot drinks"
CPIM.SE901401,2009.11,918.649271,"Coffee, tea and other hot drinks"
CPIM.SE901401,2009.12,924.788949,"Coffee, tea and other hot drinks"
CPIM.SE901401,2010.01,951.650038,"Coffee, tea and other hot drinks"
CPIM.SE901401,2010.02,943.207982,"Coffee, tea and other hot drinks"
CPIM.SE901401,2010.03,930.928626,"Coffee, tea and other hot drinks"
CPIM.SE901401,2010.04,859.554873,"Coffee, tea and other hot drinks"
CPIM.SE901401,2010.05,907.137375,"Coffee, tea and other hot drinks"
CPIM.SE901401,2010.06,924.788949,"Coffee, tea and other hot drinks"
CPIM.SE901401,2010.07,884.881044,"Coffee, tea and other hot drinks"
CPIM.SE901401,2010.08,923.254029,"Coffee, tea and other hot drinks"
CPIM.SE901401,2010.09,902.532617,"Coffee, tea and other hot drinks"
CPIM.SE901401,2010.1,914.044513,"Coffee, tea and other hot drinks"
CPIM.SE901401,2010.11,905.602456,"Coffee, tea and other hot drinks"
CPIM.SE901401,2010.12,928.626247,"Coffee, tea and other hot drinks"
CPIM.SE901401,2011.01,936.300844,"Coffee, tea and other hot drinks"
CPIM.SE901401,2011.02,973.13891,"Coffee, tea and other hot drinks"
CPIM.SE901401,2011.03,962.394474,"Coffee, tea and other hot drinks"
CPIM.SE901401,2011.04,996.930161,"Coffee, tea and other hot drinks"
CPIM.SE901401,2011.05,1035.303147,"Coffee, tea and other hot drinks"
CPIM.SE901401,2011.06,1009.209517,"Coffee, tea and other hot drinks"
CPIM.SE901401,2011.07,1035.303147,"Coffee, tea and other hot drinks"
CPIM.SE901401,2011.08,979.278588,"Coffee, tea and other hot drinks"
CPIM.SE901401,2011.09,1038.372985,"Coffee, tea and other hot drinks"
CPIM.SE901401,2011.1,1037.605526,"Coffee, tea and other hot drinks"
CPIM.SE901401,2011.11,1037.605526,"Coffee, tea and other hot drinks"
CPIM.SE901401,2011.12,1024.558711,"Coffee, tea and other hot drinks"
CPIM.SE901401,2012.01,1008.442057,"Coffee, tea and other hot drinks"
CPIM.SE901401,2012.02,1022.256332,"Coffee, tea and other hot drinks"
CPIM.SE901401,2012.03,1055.257099,"Coffee, tea and other hot drinks"
CPIM.SE901401,2012.04,986.185725,"Coffee, tea and other hot drinks"
CPIM.SE901401,2012.05,1007.674597,"Coffee, tea and other hot drinks"
CPIM.SE901401,2012.06,999.23254,"Coffee, tea and other hot drinks"
CPIM.SE901401,2012.07,993.092863,"Coffee, tea and other hot drinks"
CPIM.SE901401,2012.08,1026.09363,"Coffee, tea and other hot drinks"
CPIM.SE901401,2012.09,1025.32617,"Coffee, tea and other hot drinks"
CPIM.SE901401,2012.1,1012.279355,"Coffee, tea and other hot drinks"
CPIM.SE901401,2012.11,1006.907137,"Coffee, tea and other hot drinks"
CPIM.SE901401,2012.12,970.836531,"Coffee, tea and other hot drinks"
CPIM.SE901401,2013.01,1010.744436,"Coffee, tea and other hot drinks"
CPIM.SE901401,2013.02,1009.209517,"Coffee, tea and other hot drinks"
CPIM.SE901401,2013.03,986.185725,"Coffee, tea and other hot drinks"
CPIM.SE901401,2013.04,1000.76746,"Coffee, tea and other hot drinks"
CPIM.SE901401,2013.05,964.696853,"Coffee, tea and other hot drinks"
CPIM.SE901401,2013.06,1014.581734,"Coffee, tea and other hot drinks"
CPIM.SE901401,2013.07,981.580967,"Coffee, tea and other hot drinks"
CPIM.SE901401,2013.08,1025.32617,"Coffee, tea and other hot drinks"
CPIM.SE901401,2013.09,1019.186493,"Coffee, tea and other hot drinks"
CPIM.SE901401,2013.1,987.720645,"Coffee, tea and other hot drinks"
CPIM.SE901401,2013.11,1012.279355,"Coffee, tea and other hot drinks"
CPIM.SE901401,2013.12,1013.814275,"Coffee, tea and other hot drinks"
CPIM.SE901401,2014.01,1042.210284,"Coffee, tea and other hot drinks"
CPIM.SE901401,2014.02,1015.349194,"Coffee, tea and other hot drinks"
CPIM.SE901401,2014.03,1038.372985,"Coffee, tea and other hot drinks"
CPIM.SE901401,2014.04,1030.698388,"Coffee, tea and other hot drinks"
CPIM.SE901401,2014.05,989.255564,"Coffee, tea and other hot drinks"
CPIM.SE901401,2014.06,1006.139678,"Coffee, tea and other hot drinks"
CPIM.SE901401,2014.07,1016.116654,"Coffee, tea and other hot drinks"
CPIM.SE901401,2014.08,1014.581734,"Coffee, tea and other hot drinks"
CPIM.SE901401,2014.09,1002.302379,"Coffee, tea and other hot drinks"
CPIM.SE901401,2014.1,1039.907905,"Coffee, tea and other hot drinks"
CPIM.SE901401,2014.11,1032.233308,"Coffee, tea and other hot drinks"
CPIM.SE901401,2014.12,1039.907905,"Coffee, tea and other hot drinks"
CPIM.SE901401,2015.01,1016.116654,"Coffee, tea and other hot drinks"
CPIM.SE901401,2015.02,1042.210284,"Coffee, tea and other hot drinks"
CPIM.SE901401,2015.03,993.860322,"Coffee, tea and other hot drinks"
CPIM.SE901401,2015.04,1030.698388,"Coffee, tea and other hot drinks"
CPIM.SE901401,2015.05,1020.721412,"Coffee, tea and other hot drinks"
CPIM.SE901401,2015.06,1043.745203,"Coffee, tea and other hot drinks"
CPIM.SE901401,2015.07,1024.558711,"Coffee, tea and other hot drinks"
CPIM.SE901401,2015.08,991.557943,"Coffee, tea and other hot drinks"
CPIM.SE901401,2015.09,938.603223,"Coffee, tea and other hot drinks"
CPIM.SE901401,2015.1,1001.534919,"Coffee, tea and other hot drinks"
CPIM.SE901401,2015.11,986.185725,"Coffee, tea and other hot drinks"
CPIM.SE901401,2015.12,945.510361,"Coffee, tea and other hot drinks"
CPIM.SE901401,2016.01,957.789716,"Coffee, tea and other hot drinks"
CPIM.SE901401,2016.02,966.999232,"Coffee, tea and other hot drinks"
CPIM.SE901401,2016.03,970.069071,"Coffee, tea and other hot drinks"
CPIM.SE901401,2016.04,987.720645,"Coffee, tea and other hot drinks"
CPIM.SE901401,2016.05,963.161934,"Coffee, tea and other hot drinks"
CPIM.SE901401,2016.06,989.255564,"Coffee, tea and other hot drinks"
CPIM.SE901401,2016.07,978.511128,"Coffee, tea and other hot drinks"
CPIM.SE901401,2016.08,995.395242,"Coffee, tea and other hot drinks"
CPIM.SE901401,2016.09,984.650806,"Coffee, tea and other hot drinks"
CPIM.SE901401,2016.1,962.394474,"Coffee, tea and other hot drinks"
CPIM.SE901401,2016.11,990.023024,"Coffee, tea and other hot drinks"
CPIM.SE901401,2016.12,960.859555,"Coffee, tea and other hot drinks"
CPIM.SE901401,2017.01,1012.279355,"Coffee, tea and other hot drinks"
CPIM.SE901401,2017.02,991.557943,"Coffee, tea and other hot drinks"
CPIM.SE901401,2017.03,991.557943,"Coffee, tea and other hot drinks"
CPIM.SE901401,2017.04,983.115886,"Coffee, tea and other hot drinks"
CPIM.SE901401,2017.05,992.325403,"Coffee, tea and other hot drinks"
CPIM.SE901401,2017.06,1000,"Coffee, tea and other hot drinks"
CPIM.SE901401,2017.07,1046.047583,"Coffee, tea and other hot drinks"
CPIM.SE901401,2017.08,1001.534919,"Coffee, tea and other hot drinks"
CPIM.SE901401,2017.09,1000,"Coffee, tea and other hot drinks"
CPIM.SE901401,2017.1,1027.62855,"Coffee, tea and other hot drinks"
CPIM.SE901401,2017.11,1034.535687,"Coffee, tea and other hot drinks"
CPIM.SE901401,2017.12,1008.442057,"Coffee, tea and other hot drinks"
CPIM.SE901401,2018.01,1051,"Coffee, tea and other hot drinks"
CPIM.SE901401,2018.02,991,"Coffee, tea and other hot drinks"
CPIM.SE901401,2018.03,982,"Coffee, tea and other hot drinks"
CPIM.SE901401,2018.04,1005,"Coffee, tea and other hot drinks"
CPIM.SE901401,2018.05,1001,"Coffee, tea and other hot drinks"
CPIM.SE901401,2018.06,1017,"Coffee, tea and other hot drinks"
CPIM.SE901401,2018.07,1059,"Coffee, tea and other hot drinks"
CPIM.SE901401,2018.08,1009,"Coffee, tea and other hot drinks"
CPIM.SE901401,2018.09,1005,"Coffee, tea and other hot drinks"
CPIM.SE901401,2018.1,1038,"Coffee, tea and other hot drinks"
CPIM.SE901401,2018.11,1000,"Coffee, tea and other hot drinks"
CPIM.SE901401,2018.12,1025,"Coffee, tea and other hot drinks"
CPIM.SE901401,2019.01,1038,"Coffee, tea and other hot drinks"
CPIM.SE901401,2019.02,998,"Coffee, tea and other hot drinks"
CPIM.SE901401,2019.03,1028,"Coffee, tea and other hot drinks"
CPIM.SE901401,2019.04,1018,"Coffee, tea and other hot drinks"
CPIM.SE901401,2019.05,1021,"Coffee, tea and other hot drinks"
CPIM.SE901401,2019.06,997,"Coffee, tea and other hot drinks"
CPIM.SE901401,2019.07,1063,"Coffee, tea and other hot drinks"
CPIM.SE901401,2019.08,1020,"Coffee, tea and other hot drinks"
CPIM.SE901401,2019.09,1006,"Coffee, tea and other hot drinks"
CPIM.SE901401,2019.1,1032,"Coffee, tea and other hot drinks"
CPIM.SE901401,2019.11,988,"Coffee, tea and other hot drinks"
CPIM.SE901401,2019.12,979,"Coffee, tea and other hot drinks"
CPIM.SE901401,2020.01,1052,"Coffee, tea and other hot drinks"
CPIM.SE901401,2020.02,978,"Coffee, tea and other hot drinks"
CPIM.SE901401,2020.03,1026,"Coffee, tea and other hot drinks"
CPIM.SE901402,1999.06,652.954376,"Soft drinks, waters and juices"
CPIM.SE901402,1999.07,668.661182,"Soft drinks, waters and juices"
CPIM.SE901402,1999.08,655.946148,"Soft drinks, waters and juices"
CPIM.SE901402,1999.09,664.173523,"Soft drinks, waters and juices"
CPIM.SE901402,1999.1,664.173523,"Soft drinks, waters and juices"
CPIM.SE901402,1999.11,665.669409,"Soft drinks, waters and juices"
CPIM.SE901402,1999.12,664.173523,"Soft drinks, waters and juices"
CPIM.SE901402,2000.01,671.652954,"Soft drinks, waters and juices"
CPIM.SE901402,2000.02,660.433807,"Soft drinks, waters and juices"
CPIM.SE901402,2000.03,661.18175,"Soft drinks, waters and juices"
CPIM.SE901402,2000.04,666.417352,"Soft drinks, waters and juices"
CPIM.SE901402,2000.05,661.18175,"Soft drinks, waters and juices"
CPIM.SE901402,2000.06,652.954376,"Soft drinks, waters and juices"
CPIM.SE901402,2000.07,646.222887,"Soft drinks, waters and juices"
CPIM.SE901402,2000.08,661.18175,"Soft drinks, waters and juices"
CPIM.SE901402,2000.09,661.18175,"Soft drinks, waters and juices"
CPIM.SE901402,2000.1,649.21466,"Soft drinks, waters and juices"
CPIM.SE901402,2000.11,658.189978,"Soft drinks, waters and juices"
CPIM.SE901402,2000.12,655.198205,"Soft drinks, waters and juices"
CPIM.SE901402,2001.01,661.18175,"Soft drinks, waters and juices"
CPIM.SE901402,2001.02,662.677636,"Soft drinks, waters and juices"
CPIM.SE901402,2001.03,655.198205,"Soft drinks, waters and juices"
CPIM.SE901402,2001.04,660.433807,"Soft drinks, waters and juices"
CPIM.SE901402,2001.05,671.652954,"Soft drinks, waters and juices"
CPIM.SE901402,2001.06,661.929693,"Soft drinks, waters and juices"
CPIM.SE901402,2001.07,665.669409,"Soft drinks, waters and juices"
CPIM.SE901402,2001.08,661.929693,"Soft drinks, waters and juices"
CPIM.SE901402,2001.09,664.921466,"Soft drinks, waters and juices"
CPIM.SE901402,2001.1,685.863874,"Soft drinks, waters and juices"
CPIM.SE901402,2001.11,677.6365,"Soft drinks, waters and juices"
CPIM.SE901402,2001.12,677.6365,"Soft drinks, waters and juices"
CPIM.SE901402,2002.01,678.384443,"Soft drinks, waters and juices"
CPIM.SE901402,2002.02,684.367988,"Soft drinks, waters and juices"
CPIM.SE901402,2002.03,692.595363,"Soft drinks, waters and juices"
CPIM.SE901402,2002.04,684.367988,"Soft drinks, waters and juices"
CPIM.SE901402,2002.05,705.310396,"Soft drinks, waters and juices"
CPIM.SE901402,2002.06,691.84742,"Soft drinks, waters and juices"
CPIM.SE901402,2002.07,703.81451,"Soft drinks, waters and juices"
CPIM.SE901402,2002.08,704.562453,"Soft drinks, waters and juices"
CPIM.SE901402,2002.09,705.310396,"Soft drinks, waters and juices"
CPIM.SE901402,2002.1,695.587135,"Soft drinks, waters and juices"
CPIM.SE901402,2002.11,700.822738,"Soft drinks, waters and juices"
CPIM.SE901402,2002.12,689.60359,"Soft drinks, waters and juices"
CPIM.SE901402,2003.01,688.855647,"Soft drinks, waters and juices"
CPIM.SE901402,2003.02,703.81451,"Soft drinks, waters and juices"
CPIM.SE901402,2003.03,709.050112,"Soft drinks, waters and juices"
CPIM.SE901402,2003.04,709.798055,"Soft drinks, waters and juices"
CPIM.SE901402,2003.05,712.789828,"Soft drinks, waters and juices"
CPIM.SE901402,2003.06,718.02543,"Soft drinks, waters and juices"
CPIM.SE901402,2003.07,717.277487,"Soft drinks, waters and juices"
CPIM.SE901402,2003.08,712.789828,"Soft drinks, waters and juices"
CPIM.SE901402,2003.09,715.033657,"Soft drinks, waters and juices"
CPIM.SE901402,2003.1,709.050112,"Soft drinks, waters and juices"
CPIM.SE901402,2003.11,708.302169,"Soft drinks, waters and juices"
CPIM.SE901402,2003.12,694.091249,"Soft drinks, waters and juices"
CPIM.SE901402,2004.01,690.351533,"Soft drinks, waters and juices"
CPIM.SE901402,2004.02,727.748691,"Soft drinks, waters and juices"
CPIM.SE901402,2004.03,732.23635,"Soft drinks, waters and juices"
CPIM.SE901402,2004.04,727.748691,"Soft drinks, waters and juices"
CPIM.SE901402,2004.05,723.261032,"Soft drinks, waters and juices"
CPIM.SE901402,2004.06,728.496634,"Soft drinks, waters and juices"
CPIM.SE901402,2004.07,726.252805,"Soft drinks, waters and juices"
CPIM.SE901402,2004.08,723.261032,"Soft drinks, waters and juices"
CPIM.SE901402,2004.09,726.252805,"Soft drinks, waters and juices"
